NumTotalTrades,PercentInstallTrades,NumRevolvingTradesWBalance,NumInstallTradesWBalance,PercentTradesWBalance,extra:MaxDelq2PublicRecLast12M:is8,extra:MaxDelq2PublicRecLast12M:is9,extra:MaxDelqEver:is1,extra:MaxDelqEver:is9,extra:num-mising,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTradesOpeninLast12M,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumBank2NatlTradesWHighUtilization,extra:mising-7:MSinceMostRecentDelq,extra:mising-7:MSinceMostRecentInqexcl7days,extra:mising-8:MSinceOldestTradeOpen,extra:mising-8:MSinceMostRecentDelq,extra:mising-8:MSinceMostRecentInqexcl7days,extra:mising-8:NetFractionRevolvingBurden,extra:mising-8:NetFractionInstallBurden,extra:mising-8:NumRevolvingTradesWBalance,extra:mising-8:NumInstallTradesWBalance,extra:mising-8:NumBank2NatlTradesWHighUtilization,extra:mising-8:PercentTradesWBalance,extra:mising-9:ExternalRiskEstimate,extra:mising-9:MSinceOldestTradeOpen,extra:mising-9:MSinceMostRecentTradeOpen,extra:mising-9:AverageMInFile,extra:mising-9:NumSatisfactoryTrades,extra:mising-9:NumTrades60Ever2DerogPubRec,extra:mising-9:NumTrades90Ever2DerogPubRec,extra:mising-9:PercentTradesNeverDelq,extra:mising-9:MSinceMostRecentDelq,extra:mising-9:MaxDelq2PublicRecLast12M,extra:mising-9:MaxDelqEver,extra:mising-9:NumTotalTrades,extra:mising-9:NumTradesOpeninLast12M,extra:mising-9:PercentInstallTrades,extra:mising-9:MSinceMostRecentInqexcl7days,extra:mising-9:NumInqLast6M,extra:mising-9:NumInqLast6Mexcl7days,extra:mising-9:NetFractionRevolvingBurden,extra:mising-9:NetFractionInstallBurden,extra:mising-9:NumRevolvingTradesWBalance,extra:mising-9:NumInstallTradesWBalance,extra:mising-9:NumBank2NatlTradesWHighUtilization,extra:mising-9:PercentTradesWBalance,RiskPerformance
8,0,5,-8,100,False,False,False,False,3,14,410,325,162,71,0,0,0,90,0.0,0.0,0,5,0,0,51,-8,2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,17,4,2,43,False,False,False,False,2,10,358,382,305,52,0,0,0,90,0.0,0.0,3,9,0,0,7,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,20,6,2,80,False,False,False,False,1,35,483,378,268,66,1,1,27,82,7.0,6.0,1,32,0,0,16,35,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,34,6,3,69,False,False,False,False,1,27,661,380,314,48,1,1,8,76,5.0,4.0,2,21,5,4,32,39,-8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29,21,2,1,25,False,False,False,False,1,26,600,378,321,51,2,2,4,79,3.0,2.0,1,23,3,3,1,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,21,3,3,43,False,False,False,False,1,25,704,377,350,56,0,0,0,90,0.0,0.0,3,24,7,7,33,95,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,65,2,3,50,False,False,False,False,1,17,307,344,206,62,0,0,5,75,3.0,2.0,0,21,2,1,4,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,35,2,2,40,False,False,False,False,1,29,678,376,318,67,3,1,35,75,4.0,4.0,1,24,5,4,22,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,50,1,5,55,False,False,False,False,3,6,365,374,261,59,0,0,0,90,0.0,0.0,1,24,1,1,1,-8,-8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,37,6,2,89,False,False,False,False,1,33,723,381,357,61,0,0,0,90,0.0,0.0,6,24,4,4,80,92,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,43,5,1,60,False,False,False,False,2,7,476,377,266,60,0,0,4,90,2.0,1.0,3,19,0,0,9,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,46,10,4,88,False,False,False,False,0,38,631,378,299,58,2,2,12,81,6.0,5.0,1,21,2,2,41,53,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,62,2,2,100,False,False,False,False,2,13,708,380,320,66,0,0,0,90,0.0,0.0,1,21,1,1,45,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,31,5,3,57,False,False,False,False,0,19,617,369,299,55,1,0,27,72,3.0,3.0,0,5,0,0,10,68,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,18,3,1,22,False,False,False,False,2,14,562,379,320,51,0,0,0,90,0.0,0.0,6,24,4,4,5,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,31,1,1,29,False,False,False,False,3,4,626,369,309,66,0,0,0,90,0.0,0.0,0,32,0,0,6,-8,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,32,2,1,50,False,False,False,False,2,10,633,365,297,60,0,0,0,90,0.0,0.0,0,21,1,1,28,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,58,2,2,80,False,False,False,False,1,21,611,370,306,55,0,0,4,72,3.0,2.0,0,23,4,4,35,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,47,4,2,86,False,False,False,False,0,36,573,379,313,65,2,2,18,79,3.0,6.0,1,23,2,2,44,83,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,43,4,2,86,False,False,False,False,2,18,662,372,315,65,0,0,0,90,0.0,0.0,1,32,0,0,67,88,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,46,6,4,77,False,False,False,False,1,19,541,373,304,39,0,0,0,90,0.0,0.0,2,20,1,1,33,67,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,45,6,3,82,False,False,False,False,0,31,535,381,302,59,0,0,18,79,3.0,2.0,3,12,0,0,50,100,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,33,2,1,33,False,False,False,False,1,8,602,369,296,62,0,0,6,62,1.0,2.0,0,24,1,1,1,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,53,1,4,56,False,False,False,False,1,10,633,379,316,63,0,0,0,90,0.0,0.0,4,20,2,2,1,68,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,26,5,3,73,False,False,False,False,0,20,636,380,316,61,0,0,11,61,1.0,2.0,4,18,0,0,12,22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,31,4,1,50,False,False,False,False,0,8,336,373,260,54,0,0,4,66,1.0,2.0,1,15,0,0,3,34,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,29,3,-8,43,False,False,False,False,3,27,651,380,325,55,1,1,0,90,1.0,0.0,1,24,1,1,30,-8,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,8,10,1,61,False,False,False,False,2,21,449,370,303,54,0,0,0,90,0.0,0.0,0,9,0,0,36,-8,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,45,4,2,67,False,False,False,False,1,29,647,380,304,50,1,1,0,90,1.0,0.0,3,22,3,3,32,49,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,25,5,1,60,False,False,False,False,2,12,529,378,279,41,0,0,0,90,0.0,0.0,2,21,2,2,29,-8,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,25,5,-8,63,False,False,False,False,3,33,604,374,298,55,0,0,0,90,0.0,0.0,1,18,0,0,80,-8,4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,19,4,1,43,False,False,False,False,1,22,257,378,285,54,0,0,15,79,3.0,2.0,3,18,0,0,6,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,26,7,3,53,False,False,False,False,0,29,611,375,307,44,0,0,6,66,1.0,2.0,2,24,1,1,39,84,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,75,1,2,100,False,False,False,False,2,4,471,375,279,61,0,0,0,90,0.0,0.0,1,32,0,0,4,90,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,36,5,4,100,False,False,False,False,0,38,498,379,286,71,2,1,27,82,3.0,4.0,1,24,5,5,15,96,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,9,5,2,78,False,False,False,False,0,20,619,380,307,48,0,0,3,45,1.0,2.0,1,23,2,2,44,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,40,2,2,50,False,False,False,False,1,7,618,380,303,57,0,0,0,90,0.0,0.0,2,21,1,1,17,27,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,57,6,4,77,False,False,False,False,0,33,616,380,311,51,1,0,3,82,3.0,3.0,2,14,0,0,32,53,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,38,4,6,71,False,False,False,False,0,14,538,381,291,39,0,0,5,50,1.0,2.0,2,24,1,1,7,100,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,81,1,3,67,False,False,False,False,1,8,523,366,284,59,0,0,0,90,0.0,0.0,0,16,0,0,21,58,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,36,4,3,70,False,False,False,False,1,30,760,382,368,69,0,0,0,90,0.0,0.0,6,14,0,0,39,41,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,14,4,1,36,False,False,False,False,1,25,649,378,328,53,2,0,14,80,3.0,3.0,2,12,0,0,17,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,25,9,3,80,False,False,False,False,1,30,560,380,327,55,0,0,0,90,0.0,0.0,2,20,1,1,55,78,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,38,3,-8,38,False,False,False,False,3,3,459,357,238,63,0,0,0,90,0.0,0.0,0,17,0,0,2,-8,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,0,2,-8,29,False,False,False,False,2,25,746,383,362,71,0,0,22,60,1.0,2.0,4,24,1,1,4,-8,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,23,3,1,67,False,False,False,False,2,9,611,376,272,57,0,0,0,90,0.0,0.0,2,24,1,1,14,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,23,7,3,50,False,False,False,False,0,10,464,370,275,36,0,0,5,32,1.0,2.0,0,0,0,0,2,79,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,32,10,3,100,False,False,False,False,0,27,479,376,280,60,1,0,14,60,1.0,3.0,3,23,1,1,77,78,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,53,7,6,72,False,False,False,False,1,19,304,381,295,46,0,0,0,90,0.0,0.0,4,23,4,4,29,80,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,55,3,5,67,False,False,False,False,1,15,631,377,336,59,0,0,0,90,0.0,0.0,1,17,0,0,9,49,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,43,3,1,100,False,False,False,False,1,22,561,350,268,68,3,0,29,64,1.0,3.0,0,15,0,0,52,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,18,11,1,60,False,False,False,False,1,19,447,381,282,47,0,0,3,22,1.0,2.0,1,24,3,3,34,-8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,50,5,4,100,False,False,False,False,1,31,771,371,363,67,0,0,0,90,0.0,0.0,0,11,0,0,71,60,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
